Job ID,Joblete ID,Quit time
-KsJDbvmSd3PeyrIoLp0,0a4e6320-14ea-4700-b96e-2fad6cc9f4a7,42973.50432
-KsJMo6FJ_ivYEHTFSvX,60c0cae6-be20-4982-b3ba-a279a33be228,42972.36802
-KsKsKr7Isjsp5rN_YYm,b222cb53-a1df-4751-9b5c-4494b9a96d20,42975.37799
-KsPQplH9lbLCKbNDqY_,f67ec6d0-51e9-4a24-9789-50f6ccfc728e,42972.62583
-KsPWVlQyx_-MDKyorPO,4570a130-3529-492d-92f6-48eba024ec2a,42983.35848
-KsQJ8PHEHChuNYvDOah,48a47725-cb6a-4642-af59-c82e458f3544,42975.5401
-KsQWgvFwgpIBA8-M6vi,f62f1b53-e740-4628-8da9-b2c3b119ac8f,42983.3772
-KsQWgvFwgpIBA8-M6vi,ab6f22cc-2c54-42fb-8a85-3c099560e169,42983.70521
-Ks_5KDsZiR1KiWw5SEp,b0d26fa9-d698-4502-9f86-632e6efd2509,42977.32807
-Ks_5KE3-ce9ltrq3tYQ,48a47725-cb6a-4642-af59-c82e458f3544,42975.76175
-KsaD6sdJFwEu7FQF1w5,5b579211-860b-4255-bd4b-088d8532d6bf,42977.36613
-KsaDePMBkuF_LK2xgRW,35a658df-f825-4227-ba70-089475d7e859,42975.3059
-KsdUCv8UTFWqnrq3l0W,e936bb71-ddf8-4110-9e81-07623096601a,42975.50968
-KsdUCv8UTFWqnrq3l0W,5a466c3d-657c-4664-9cfd-9603a7d6c711,42978.58655
-KshFkQ8bVYPZSqKQQci,e73990a5-1dd0-40cc-8ecc-a92aa33b0e42,42980.03671
-KsieM1iNnWx4A5e18E8,bef71684-8ef4-4357-beb9-57b622b35450,42976.7415
-Ksk3CIaMZb656BmI3U3,845baad1-a04e-469b-8073-bba19a711450,42977.41557
-KskALbjbep48eI7bDhU,845baad1-a04e-469b-8073-bba19a711450,42977.41698
-KsooU9Lkdu4Aow6gS9Q,3a0787d4-c6cb-4c35-89f8-7ebbe358b90b,42977.9797
-KstAwSA1PTeONQWd9Pw,72113fec-07d5-4122-b659-106ad1a3c5a9,42989.59547
-KstAwSi2qMyQgBi68mb,3a0787d4-c6cb-4c35-89f8-7ebbe358b90b,42990.37183
-KstAwSs1988cyDdVhhy,66d6e9db-4964-4e11-a2aa-af0b446f15fb,42989.59542
-KstBHcT8qMGgpciHqNe,f3c235a4-53fc-4eec-839c-5659913b79f5,42989.59553
-KstHFhbVceKZadzQ1V2,0fc1fdec-09fc-4a1a-98dc-be5a84887f1b,42966.76536
-KstHFiHs4og-NvGYtLr,48a47725-cb6a-4642-af59-c82e458f3544,42982.45145
-KstHFivCzgba8F1eAvs,48a47725-cb6a-4642-af59-c82e458f3544,42986.79833
-Kstslznia8Lu_ltL42c,ef65ae12-a95a-4b6d-9178-3062dd50d1a2,42979.30802
-Ksub4vU3UW87YzCtWvY,2addcdca-b6c3-4be0-a822-06780f0bd462,42979.11194
-KsyHtqxt_LJRENzSNmP,870345cc-10bf-4b8e-8d5f-7fdc9cecd4ec,42979.66301
-Kt2HRpuIh0P9erXxV88,7f40861b-bc4f-4fd9-be98-7b5ba8982903,42986.47903
-Kt2mlfrRuYbGoSGFdcW,8c5ad679-263f-4188-aa79-197a59aa9a58,42989.75882
-Kt2mlfwilJ1dKv8Fpqx,845baad1-a04e-469b-8073-bba19a711450,42981.76789
-Kt2n5Ry7O2HTfb7Q75S,ff057623-4d67-4647-b7b1-299d942856ff,42981.60155
-Kt2n5Rzpf0smwwSwSi7,ff057623-4d67-4647-b7b1-299d942856ff,42981.41172
-KtE01BEhbfbyWTq0nmc,ff057623-4d67-4647-b7b1-299d942856ff,42983.45738
-KtE01BJpL7fS-xzgy1C,ece970f7-b8f5-4b11-accc-19b2e8227c6f,42982.91385
-KtFX-06ms4QRCim1XCv,3451769a-59c6-4f86-8f98-80a84a58167e,42983.41426
-KtHRSU_qAEFkGfycR27,6f1ceb2d-c779-4abf-a9f2-973502dc7b64,42983.70581
-KtI0z2qcHnsVEKwZw5x,8955dc53-2346-43ee-9ba4-649023db7fb4,42984.68277
-KtJQI054EOLqkCCXsd4,bbc78f83-543b-4ec0-9f06-ccca2f1412a1,42986.31
-KtMu20T4nyjb4w9wcj5,66d6e9db-4964-4e11-a2aa-af0b446f15fb,42992.26788
-KtNrae2zqKCSGhGBuvT,f62f1b53-e740-4628-8da9-b2c3b119ac8f,42994.27656
-KtNzOBauR2UkEhI1T_o,aab70792-b822-474d-9325-8eab61f85578,42995.66354
-KtPDEVqCi5Mv9CrRunQ,d7d7f243-6dd8-420c-b68e-f4057c48dff0,42987.56439
-KtPe04GrEwOXoUOTeWE,3d33cfb4-80b4-4727-a725-f16111ad71fe,42985.30446
-KtPe04GrEwOXoUOTeWE,155d2f49-887d-4fd8-8a31-56f32a1ee549,42987.31506
-KtRj-U4FcoUJUcwrYG2,5698a4a6-8256-44db-81f1-dabb75b4e9e0,42986.26649
-KtRjDkhI3OG18QmggLb,c2b00396-e9ce-43b8-8651-c6b66e2a8e5e,42986.43119
-KtSXAoRG8K--WsCyDpU,f32e7d50-103b-476a-8c54-38203d5ad1da,42985.68311
-KtSlEk1lRkYQbHLLL4w,d911a2ff-e06f-4be4-b1ec-41bbf4fd703a,42987.4283
-KtSs3hE7hUtR3mvqXeO,5c3cbe99-e5f8-4c07-b907-2ab388e1168b,42988.71635
-KtSs3hfamNT27zqe3Cl,bbc78f83-543b-4ec0-9f06-ccca2f1412a1,42990.37255
-KtSsJ5p8YkoKfVI7Wzd,bbc78f83-543b-4ec0-9f06-ccca2f1412a1,42990.37262
-KtTBsU8aQcDjRlW_dam,3a0787d4-c6cb-4c35-89f8-7ebbe358b90b,42990.34605
-KtTCF1p3KBmyUctgHuH,5a466c3d-657c-4664-9cfd-9603a7d6c711,42993.29289
-KtY2Ni8PtmionFpqENa,5c05b337-a109-47ec-8f86-1e5a957170b9,42986.71288
-KtY2Ni8PtmionFpqENa,65e9bc9b-5717-472c-9806-33b74327a29b,42987.06762
-KtY2Ni8PtmionFpqENa,6aafe843-5021-4c4b-840c-7bd62f8f8776,42993.75771
-KtY2Ni8PtmionFpqENa,6aafe843-5021-4c4b-840c-7bd62f8f8776,42993.75792
-KtY2Ni8PtmionFpqENa,6aafe843-5021-4c4b-840c-7bd62f8f8776,42993.75813
-KtY2PMqJpfWORXKcIRS,c49ea7fb-cc87-42b5-bbcc-0c56cd400d21,42988.7213
-KtY2PMrmDjAE-9EEGD6,500bbc39-3427-4709-b65a-b057c3aa770c,42987.71374
-KtY2PNDq8oE5G4Czzgc,500bbc39-3427-4709-b65a-b057c3aa770c,42992.76874
-KtY2cFEpGXsagwHfSGN,9b146009-d02a-4573-b09a-d24896a4baf5,42991.38139
-KtbEW2wCHyrAQRzwKyx,49f47ba8-2847-490e-b539-83ebe16e9595,42992.56113
-KtdFJYHcZVrDCBpJcmr,0fc1fdec-09fc-4a1a-98dc-be5a84887f1b,42987.92523
-KtdFJYHcZVrDCBpJcmr,0fc1fdec-09fc-4a1a-98dc-be5a84887f1b,42988.00038
-KthBxJHXPwoAiM5wrFe,8b71bc35-ef33-4c8c-94fd-a75f7f2a5cb6,42997.67494
-KthCOLvK0a5UQtMEF6C,49f47ba8-2847-490e-b539-83ebe16e9595,43007.65501
-KthCOM9UefMIvoW5f64,0a0ff1d5-79d9-4f14-9c4b-96d629097fee,42996.33159
-KtlbwWHqmCDP5PmB8yp,8b71bc35-ef33-4c8c-94fd-a75f7f2a5cb6,42992.40156
-KtlbwWWhEHDqIRE51Ls,845baad1-a04e-469b-8073-bba19a711450,42995.89367
-KtlbwWehBmqaPq0EjMM,8b71bc35-ef33-4c8c-94fd-a75f7f2a5cb6,42992.39792
-KtnHvk2U-zQOJ5kyZPI,6561c44b-8f27-4851-98e0-a8b1a8b463ff,42991.48069
-KtnHvkGYkS30a5--sJB,7f40861b-bc4f-4fd9-be98-7b5ba8982903,42994.11851
-KtqQEIgWiYo-e0RB6oM,5c05b337-a109-47ec-8f86-1e5a957170b9,42994.52454
-KtqaQ2RNpvB3-H9i7rF,e6c1ad7e-9106-422e-9aae-a4461e5b204d,42994.63242
-KtqjvGvR4yKhvti15jL,26165d19-dda4-4a80-a3fb-0cb35a0e4c4f,42990.64936
-KtrVgPEFQ1RI6GDLNC7,74590d77-4813-41d7-be9a-82ca0e7d7705,42993.85966
-KtuyVTIqd6xHb17iVYf,b6273c1d-45be-42ba-b3f0-68c1bfd46854,43010.64626
-KtuyVTLqHcl58YL0API,49f47ba8-2847-490e-b539-83ebe16e9595,43007.65506
-KtvFhXxjWBvo8eNPx3u,b6273c1d-45be-42ba-b3f0-68c1bfd46854,43010.64631
-KtvFhYPSXqhN7TCxkK4,49f47ba8-2847-490e-b539-83ebe16e9595,43007.6551
-KtvFhYWuMTJJ20enx5t,e73990a5-1dd0-40cc-8ecc-a92aa33b0e42,43002.74498
-KtvFhYWuMTJJ20enx5u,80700f3d-bd79-405a-bb7d-96519f20169d,42998.55924
-KtvGpycgui_SEW7sri7,80700f3d-bd79-405a-bb7d-96519f20169d,42998.55927
-Ktxj52JsFJIa7SX75MR,0fc1fdec-09fc-4a1a-98dc-be5a84887f1b,42991.86095
-Ku-sngLZIxEEEhyACmD,6aafe843-5021-4c4b-840c-7bd62f8f8776,42994.37355
-Ku0KGq2_t8jKfMVwAE1,7a8e7802-5aa0-4959-89b5-092765c57f62,42992.6719
-Ku4uUycc2nH09ZHY-7l,66d6e9db-4964-4e11-a2aa-af0b446f15fb,42995.86707
-Ku9caHkIkNI5-hcNZCB,e719ef91-2012-48ba-bd7d-388ebeec3a9f,42999.65127
-Ku9d1rCvSXC_z1IWjwc,231ad102-926b-4c49-a04d-85644e13d00d,43000.43439
-KuHUMkbvycy_nP3oc5b,51a23fba-dc3f-4d0f-8c4c-1b5bb2637f06,42998.6222
-KuLGNhAzvG2EVk7qpFG,e25de889-0415-42be-9a13-559f05b63827,42998.53049
-KuLHA_IiovrCw7llt5q,76923bf4-4dbf-462a-b319-8f3cd571f4a6,42999.50203
-KuLkufwlhasRfS5PpzO,80700f3d-bd79-405a-bb7d-96519f20169d,42998.55808
-KuLl2oCW-Fcc4FgcvA0,e73990a5-1dd0-40cc-8ecc-a92aa33b0e42,42998.27712
-KuQxXAQlAsKdknlG5NG,e73990a5-1dd0-40cc-8ecc-a92aa33b0e42,42997.72501
-KuQxXAQlAsKdknlG5NG,c5adb284-bc17-48ba-a2de-e74e5549a42a,42998.46769
-KuUJr5SyOf68pIS00l2,e719ef91-2012-48ba-bd7d-388ebeec3a9f,42999.65178
-KuUXMJo7mn9JN-Tq89F,ca4e7d2d-6815-4f29-9a74-1e4dbd4a0696,43001.45255
-Ku_3IoAedDtvfdKDoEb,231ad102-926b-4c49-a04d-85644e13d00d,43000.40167
-Ku_UDKugNmQRYFc-nj6,8e6fff34-4dac-4fd6-823a-25668480e532,43003.31589
-Ku_s-BYb-IFoTLMwEhH,92044b41-754b-44a4-91c5-e8b509c3b072,43001.41677
-Kua9HBLfRG0Nj5yotHe,63abd177-565b-4072-b436-98b59afd6e16,43001.53365
-Kua9zb8WVAXV3DP02Qy,c6840460-a44e-4d9b-aacc-123a9689282a,43001.67037
-KufbbLCiArhcopJj8_k,b222cb53-a1df-4751-9b5c-4494b9a96d20,43005.64969
-KufbbLq3OfkGqjcquYP,b222cb53-a1df-4751-9b5c-4494b9a96d20,43004.68161
-KutYbSE7IjD9n2d0r4N,bd664a09-4b98-4216-b7e0-49d2f7700ef3,43004.21454
-KutYbUVemXMvJGe6EZz,76923bf4-4dbf-462a-b319-8f3cd571f4a6,43005.71512
-KutYbUVemXMvJGe6EZz,0d88c506-f53d-4435-bc86-67348ff1cf7a,43005.97079
-Kuusg_SzVkArxfM_Sr4,43f75d60-c06d-4876-bb8f-26e41c2d601d,43004.37594
-KuyaKyqGsLERVEgpqss,49f47ba8-2847-490e-b539-83ebe16e9595,43007.65514
-Kuyo0hiHgPDAvD-4SD1,aab70792-b822-474d-9325-8eab61f85578,43008.48353
-KuypY7Ckzynbc2vzsKl,0f0f9857-25ea-4e58-abe1-7ae03743fcfc,43006.45119
-KuysmokQz0C9-hTx94O,d1a4b316-e186-4a85-823f-ee33285e80d4,43007.7437
-Kuz-m5d21KWuFeDB1Ac,f047f4da-669f-47c9-aae9-d34564b60932,43006.61164
-KuzyiiMwUC9vGfWzJPO,5f17eacf-d324-46bd-bad7-ee950f301306,43007.61106
-Kv3QD7IoipkrIvmde2k,f047f4da-669f-47c9-aae9-d34564b60932,43006.6111
-Kv9FyPVoAITS-zUPBYG,0fc1fdec-09fc-4a1a-98dc-be5a84887f1b,43010.52205
-Kv9FyPlftD3T9IqdZwb,76923bf4-4dbf-462a-b319-8f3cd571f4a6,43011.55456
-Kv9qgJGREqu85xSD08S,cdaab2c8-0cb5-45aa-8562-ea7c6e84166a,43010.5835
-Kv9qgJWOfHczKczzGVP,60de0960-94b0-4ae4-a52a-c0aac97c6232,43013.3497
-Kv9qgJbgZ4bMkiiZ6Z2,60de0960-94b0-4ae4-a52a-c0aac97c6232,43013.48693
-KvAGBDtj7nv-r5qtDOh,5fbf70ed-7dfe-4831-b81d-3c0e870b6816,43009.63541
-KvAGBEQoqJaYbfBbokS,4d0d6211-6d1c-46f3-b600-eec22f862a22,43015.51525
-KvCJJ3lV_c4WqP51lth,d49e4c0d-cc7d-4d52-84b2-e28ddaa49487,43007.34387
-KvDNI_FfyI9TnkqybcX,b6273c1d-45be-42ba-b3f0-68c1bfd46854,43010.64635
-KvDNI_e6NAeUyHtHq1w,49f47ba8-2847-490e-b539-83ebe16e9595,43007.6552
-KvDNI_vWF-SpDU24RwI,49f47ba8-2847-490e-b539-83ebe16e9595,43007.65524
-KvDjqGNGaEXLuegxD7L,5c05b337-a109-47ec-8f86-1e5a957170b9,43008.43302
-KvDoxGbOiwWqAmteAb0,0fc1fdec-09fc-4a1a-98dc-be5a84887f1b,43007.61015
-KvEHgapCdVmyiVKYvi4,6bbf8dd3-af01-4c66-828c-a82585dc25f9,43008.54101
-KvEU-_T1hkfSbZe-Ctv,5c05b337-a109-47ec-8f86-1e5a957170b9,43008.43508
-KvEZIz-ma-M2elMrTOk,dd945e39-ee8e-4dfd-97d3-fb028f09ae04,43008.71919
-KvEZJ2-GrtY3gIY-Sz4,68ac8e46-806a-4e2b-810f-ea303d42ee7a,43015.94963
-KvIr-wx51YwkBJ3kYLX,f94d5bfa-9e7e-4752-8afa-a5ad46c471a5,43013.68579
-KvKsXDRI2wV6Ph6OETI,b6273c1d-45be-42ba-b3f0-68c1bfd46854,43010.64642
-KvRd34jo43MsQNn7nYM,72bf1011-f2b1-4917-8088-3bb4a146cbad,43014.58898
-KvS3mhdZoPMGtTtotgl,ae7d6a7f-739b-46b0-90b9-4c30403f0492,43011.43943
-KvS3mhdZoPMGtTtotgl,3451769a-59c6-4f86-8f98-80a84a58167e,43012.53571
-KvWnv-6avjNzmdAuUCH,ae7d6a7f-739b-46b0-90b9-4c30403f0492,43011.43948
-KvYg0snbXbXEQu36lBR,3e7c44bc-33e1-4d60-8054-8b2009f37cfc,43020.44459
-KvYg0snbXbXEQu36lBR,3e7c44bc-33e1-4d60-8054-8b2009f37cfc,43020.44459
-KvYg0snbXbXEQu36lBR,3e7c44bc-33e1-4d60-8054-8b2009f37cfc,43020.44459
-KvYg0snbXbXEQu36lBR,3e7c44bc-33e1-4d60-8054-8b2009f37cfc,43020.44459
-KvYg0snbXbXEQu36lBR,3e7c44bc-33e1-4d60-8054-8b2009f37cfc,43020.44459
-KvYg0snbXbXEQu36lBR,3e7c44bc-33e1-4d60-8054-8b2009f37cfc,43020.44461
-KvYg0snbXbXEQu36lBR,3e7c44bc-33e1-4d60-8054-8b2009f37cfc,43020.44461
-KvYg0snbXbXEQu36lBR,3e7c44bc-33e1-4d60-8054-8b2009f37cfc,43020.44461
-KvYg0snbXbXEQu36lBR,3e7c44bc-33e1-4d60-8054-8b2009f37cfc,43020.44461
-KvYg0snbXbXEQu36lBR,3e7c44bc-33e1-4d60-8054-8b2009f37cfc,43020.44461
-KvYg0snbXbXEQu36lBR,3e7c44bc-33e1-4d60-8054-8b2009f37cfc,43020.44461
-KvYg0snbXbXEQu36lBR,3e7c44bc-33e1-4d60-8054-8b2009f37cfc,43020.44461
-KvYg0snbXbXEQu36lBR,3e7c44bc-33e1-4d60-8054-8b2009f37cfc,43020.44461
-KvYg0snbXbXEQu36lBR,3e7c44bc-33e1-4d60-8054-8b2009f37cfc,43020.44461
-KvYg0snbXbXEQu36lBR,3e7c44bc-33e1-4d60-8054-8b2009f37cfc,43020.44461
-KvYg0snbXbXEQu36lBR,3e7c44bc-33e1-4d60-8054-8b2009f37cfc,43020.44461
-KvYg0snbXbXEQu36lBR,3e7c44bc-33e1-4d60-8054-8b2009f37cfc,43020.44462
-KvYg0snbXbXEQu36lBR,3e7c44bc-33e1-4d60-8054-8b2009f37cfc,43020.44462
-KvYg0snbXbXEQu36lBR,3e7c44bc-33e1-4d60-8054-8b2009f37cfc,43020.44462
-KvYg0snbXbXEQu36lBR,3e7c44bc-33e1-4d60-8054-8b2009f37cfc,43020.44462
-KvYg0snbXbXEQu36lBR,3e7c44bc-33e1-4d60-8054-8b2009f37cfc,43020.44462
-KvYg0snbXbXEQu36lBR,3e7c44bc-33e1-4d60-8054-8b2009f37cfc,43020.44462
-KvYg0snbXbXEQu36lBR,3e7c44bc-33e1-4d60-8054-8b2009f37cfc,43020.44462
-KvYg0snbXbXEQu36lBR,3e7c44bc-33e1-4d60-8054-8b2009f37cfc,43020.44462
-KvYg0snbXbXEQu36lBR,3e7c44bc-33e1-4d60-8054-8b2009f37cfc,43020.44462
-KvYg0snbXbXEQu36lBR,3e7c44bc-33e1-4d60-8054-8b2009f37cfc,43020.44462
-KvYg0snbXbXEQu36lBR,3e7c44bc-33e1-4d60-8054-8b2009f37cfc,43020.44462
-KvYg0snbXbXEQu36lBR,3e7c44bc-33e1-4d60-8054-8b2009f37cfc,43020.44463
-KvYg0snbXbXEQu36lBR,3e7c44bc-33e1-4d60-8054-8b2009f37cfc,43020.44463
-KvYg0snbXbXEQu36lBR,3e7c44bc-33e1-4d60-8054-8b2009f37cfc,43020.44463
-KvYg0snbXbXEQu36lBR,3e7c44bc-33e1-4d60-8054-8b2009f37cfc,43020.44463
-KvYg0snbXbXEQu36lBR,3e7c44bc-33e1-4d60-8054-8b2009f37cfc,43020.44463
-KvYg0snbXbXEQu36lBR,3e7c44bc-33e1-4d60-8054-8b2009f37cfc,43020.44463
-KvYg0snbXbXEQu36lBR,3e7c44bc-33e1-4d60-8054-8b2009f37cfc,43020.44463
-KvYg0snbXbXEQu36lBR,3e7c44bc-33e1-4d60-8054-8b2009f37cfc,43020.44463
-KvYg0snbXbXEQu36lBR,3e7c44bc-33e1-4d60-8054-8b2009f37cfc,43020.44463
-KvYg0snbXbXEQu36lBR,3e7c44bc-33e1-4d60-8054-8b2009f37cfc,43020.44463
-KvYg0snbXbXEQu36lBR,3e7c44bc-33e1-4d60-8054-8b2009f37cfc,43020.44463
-KvYg0snbXbXEQu36lBR,3e7c44bc-33e1-4d60-8054-8b2009f37cfc,43020.44463
-KvYg0snbXbXEQu36lBR,3e7c44bc-33e1-4d60-8054-8b2009f37cfc,43020.44464
-KvYg0snbXbXEQu36lBR,3e7c44bc-33e1-4d60-8054-8b2009f37cfc,43020.44464
-KvYg0snbXbXEQu36lBR,3e7c44bc-33e1-4d60-8054-8b2009f37cfc,43020.44464
-KvYg0tHXtR9n7b63mK4,05369c2d-2dfe-4f92-adae-368c969e6943,43017.54575
-KvYg0tY387B3TL67x2Z,3e7c44bc-33e1-4d60-8054-8b2009f37cfc,43018.56968
-KvZrSInxUbIYH414hn4,1d02208f-256f-4030-9e67-e85740844ab4,43018.50263
-KvcgpG9LPajMeMqdMML,4d0d6211-6d1c-46f3-b600-eec22f862a22,43012.68715
-KvcqEpzUrlRl4FbQHs-,60de0960-94b0-4ae4-a52a-c0aac97c6232,43013.48704
-KvcqEqM8SPBsI61wp0P,c1fbc392-36d7-4af0-a933-15a73885fd64,43013.74792
-KvcqErAhpX44gAApnNh,60de0960-94b0-4ae4-a52a-c0aac97c6232,43013.48711
-KvcqErdK15aml-kvUzd,60de0960-94b0-4ae4-a52a-c0aac97c6232,43013.48715
-KvcqXWVmU0YlmZc8_j6,845baad1-a04e-469b-8073-bba19a711450,43018.33895
-Kvdstj7JvTK_0xiTuVL,9f098219-1fed-4ef4-a4b7-ca2686e3b1fc,43016.61904
-KvdstjLxBo-5BejfvVy,bbee9311-426a-4076-bd3b-3609760c7398,43014.49297
-KvgbGuck9PpZHdp4-Dt,845baad1-a04e-469b-8073-bba19a711450,43014.43008
-KvgzDiwdAnFCwKpz9Cc,3a0787d4-c6cb-4c35-89f8-7ebbe358b90b,43020.4302
-KvgzDjTMbHg9hdxN8PN,9f098219-1fed-4ef4-a4b7-ca2686e3b1fc,43016.65909
-KvlXBGJlRwcqi-PfZrG,8b71bc35-ef33-4c8c-94fd-a75f7f2a5cb6,43020.42074
-KvnCIUkI2iJDEj4SayP,7cf0c639-f6aa-4b0b-8e06-b786aff08acf,43037.78308
-KvoADvV_TJxVzpLOqNW,05369c2d-2dfe-4f92-adae-368c969e6943,43017.54586
-KvoADwhSKaAiV2SPdSV,48a47725-cb6a-4642-af59-c82e458f3544,43019.67375
-KvoADxLsnBGlf1rk2D6,05369c2d-2dfe-4f92-adae-368c969e6943,43017.54591
-Kvrk8qI6H7B37jj8syQ,0a0ff1d5-79d9-4f14-9c4b-96d629097fee,43019.40354
-Kvrk8qI6H7B37jj8syQ,ff057623-4d67-4647-b7b1-299d942856ff,43021.54366
-KvtX0axxQ_aXaJnoFWc,0a0ff1d5-79d9-4f14-9c4b-96d629097fee,43019.40358
-KvtX0b-2p_YqzSgn1Um,3a0787d4-c6cb-4c35-89f8-7ebbe358b90b,43020.68433
-KvwT3k0wdNJuc00FB_Q,0fc1fdec-09fc-4a1a-98dc-be5a84887f1b,43026.33235
-KvwT3kYt8DdGhGNJoIW,0fc1fdec-09fc-4a1a-98dc-be5a84887f1b,43026.33231
-KvwT3lQ_ELFeIm1Bh65,0fc1fdec-09fc-4a1a-98dc-be5a84887f1b,43026.33228
-KvwT3lQ_ELFeIm1Bh65,0fc1fdec-09fc-4a1a-98dc-be5a84887f1b,43027.7419
-KvwT3mDTpKkIC8wFwwc,40a94f7a-abf5-4a4e-9c52-0466912c4fd9,43027.72421
-KvwT3mDTpKkIC8wFwwc,ff057623-4d67-4647-b7b1-299d942856ff,43029.38848
-KvwXLjQegSNgCCFXPJL,9f098219-1fed-4ef4-a4b7-ca2686e3b1fc,43016.65917
-KvysHYtn__-3PKGzgF4,0fc1fdec-09fc-4a1a-98dc-be5a84887f1b,43017.42194
-Kw0HxNdLf_X1WxGoZuf,2fa7b572-158c-42cc-aca2-7d83d1e174b6,43020.64159
-Kw7x6fxlI1mBcO7FTFC,40430920-680a-4dd8-98ea-0be336be7550,43021.48014
-KwARE5vlUtvi6kE_2Ff,f62f1b53-e740-4628-8da9-b2c3b119ac8f,43024.76713
-KwAtrT-Ex7zleJ5KekI,3a0787d4-c6cb-4c35-89f8-7ebbe358b90b,43020.68427
-KwAuB5cuaAYXcnvHlxz,125b824b-989b-43e4-b784-d0ebd4b68f49,43021.52464
-KwB_lsKfEanzboIm9Wc,c54b19d7-806a-4da5-bed9-36af8136918b,43020.60275
-KwBcLUiv5IrpFpK9iXD,5dd81be8-1439-4092-8123-771bdc250292,43035.08012
-KwBcLUiv5IrpFpK9iXD,159fc0da-5a35-4952-a7db-c79597256108,43035.35839
-KwCFA_RiB2bKqSqiEk9,40a94f7a-abf5-4a4e-9c52-0466912c4fd9,43027.76938
-KwCgmjdOPBjwZ8jJL6U,b56d28f2-0740-45f5-8270-d9b7b083a91c,43019.80531
-KwFX9JoL3S7KBg6qasd,40430920-680a-4dd8-98ea-0be336be7550,43021.4952
-KwGbNCCUNJgAz3n6s7M,6d112039-f0a4-408a-84b0-8df6eee813ad,43022.67441
-KwGbNCGk06nuSit2r_U,b5d5c6b5-21a6-4feb-962c-ed92bdd27fa8,43020.87115
-KwGhQZGeot8o5_w4zYK,95e31833-d03f-4f27-b1ac-7e2a9888ca16,43024.71447
-KwGhQZGeot8o5_w4zYK,95e31833-d03f-4f27-b1ac-7e2a9888ca16,43024.73094
-KwH3CS_wxi-qseMXbkT,ffe8b44b-c860-4bd5-b7b5-c68b6794901b,43028.39971
-KwH3CUx8onuiONluxwo,ffe8b44b-c860-4bd5-b7b5-c68b6794901b,43028.38509
-KwH3CVc3h4w7DjyJ37f,ffe8b44b-c860-4bd5-b7b5-c68b6794901b,43024.67765
-KwHIfRUdODB3tfavOj8,070b3915-31d9-4ded-91ab-8785bd4e704b,43020.74043
-KwLr6za37W-jLzuWPli,b6273c1d-45be-42ba-b3f0-68c1bfd46854,43024.40954
-KwMEbcTzVaoGJmBVgLg,9b146009-d02a-4573-b09a-d24896a4baf5,43024.4551
-KwSd_L6WpD5JmWwD3X2,5f17eacf-d324-46bd-bad7-ee950f301306,43029.52414
-KwSd_LBlLEQCQfpxCqA,4a353d07-ebed-46d3-b2e3-5a17f7eff509,43025.47463
-Kw_zUTU8wbgeDaI3yXG,ffe8b44b-c860-4bd5-b7b5-c68b6794901b,43024.62135
-Kw_zUTU8wbgeDaI3yXG,7b57e492-f95b-4a1d-bafa-4f16eb8f3065,43024.86918
-KwaT36gxiQzp_KlbCHN,76923bf4-4dbf-462a-b319-8f3cd571f4a6,43033.54318
-KwaT36iyLU1KqoSN_hP,8d3f967c-9c84-41e6-9547-1d902b911ee6,43032.56801
-KwaT36kjD2pUtSccJbh,0f2124ad-670a-4abb-a546-a0fbcbe9eeeb,43035.83545
-KwaT36o5vqmKNKfYgxC,ff057623-4d67-4647-b7b1-299d942856ff,43030.32568
-KwaT371GREVUAHenB1-,95e31833-d03f-4f27-b1ac-7e2a9888ca16,43024.76947
-KwaT371GREVUAHenB1-,41f79d65-a750-4645-b98f-cb4fa04a379c,43030.05479
-KwaT379F6J5QV-L2Tx1,95e31833-d03f-4f27-b1ac-7e2a9888ca16,43024.76953
-KwaT37LsItBhdyvh0RK,95e31833-d03f-4f27-b1ac-7e2a9888ca16,43024.76957
-KwaT37XRE0nlRIYXiYC,f71e7d13-98a6-4731-8fe5-764ee00f7c82,43031.60101
-KwaT37brsV3HF74Fqxy,ff057623-4d67-4647-b7b1-299d942856ff,43030.32605
-KwaT37dM4lfwzqYy8hf,ff057623-4d67-4647-b7b1-299d942856ff,43030.32668
-KwaT37dM4lfwzqYy8hf,f71e7d13-98a6-4731-8fe5-764ee00f7c82,43031.60105
-KwaT37eh-smx65NrxkX,f71e7d13-98a6-4731-8fe5-764ee00f7c82,43031.6011
-KwaT37hBEAf-paEBefx,95e31833-d03f-4f27-b1ac-7e2a9888ca16,43024.76962
-KwaT37m_5PKTjE8HNRB,95e31833-d03f-4f27-b1ac-7e2a9888ca16,43024.76966
-KwaTLSNk1rZ8xT94DJi,f62f1b53-e740-4628-8da9-b2c3b119ac8f,43024.76221
-KwaTLSNk1rZ8xT94DJi,41f79d65-a750-4645-b98f-cb4fa04a379c,43029.03603
-KwaT_bYWfkBXzghV8pH,845baad1-a04e-469b-8073-bba19a711450,43041.68081
-KwaT_beUr2PTjbj1I4t,b0475446-9d6e-4330-95d6-7fa2c22bb7d8,43024.80112
-KwaT_beUr2PTjbj1I4t,fdd0f99a-e039-4c01-8432-72f70a33ad60,43025.35375
-KwaT_boG8vuUruskQTF,0f2124ad-670a-4abb-a546-a0fbcbe9eeeb,43037.51655
